,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,Cluster,Station,Latitude,Longitude
0,0.08333333333333333,0.06666666666666667,0.0,0.10126582278481013,0.02631578947368421,0.09090909090909091,0.12195121951219512,0.09090909090909091,0.3773584905660377,0.06349206349206349,0,Adarsh Nagar,28.714400800000003,77.1672884
1,0.16666666666666666,0.06666666666666667,0.0,0.06329113924050633,0.02631578947368421,0.2727272727272727,0.04878048780487805,0.2727272727272727,0.05660377358490566,0.047619047619047616,0,Ghitorni,28.493751,77.1491866
2,0.25,0.13333333333333333,0.4,0.21518987341772153,0.05263157894736842,0.2727272727272727,0.3170731707317073,0.36363636363636365,0.07547169811320754,0.031746031746031744,1,Jor Bagh,28.58823925,77.21652774187174
3,0.16666666666666666,0.3333333333333333,0.4,0.45569620253164556,0.23684210526315788,0.09090909090909091,0.14634146341463417,0.09090909090909091,0.16981132075471697,1.0,2,New Delhi,28.6436415,77.2217373
4,0.0,0.06666666666666667,0.0,0.02531645569620253,0.0,0.09090909090909091,0.0975609756097561,0.09090909090909091,0.24528301886792453,0.047619047619047616,0,Jahangirpuri,28.7259717,77.162658
5,0.5,0.2,0.0,0.0759493670886076,0.07894736842105263,0.36363636363636365,0.17073170731707318,0.18181818181818182,0.11320754716981132,0.07936507936507936,1,INA,28.57440755,77.21024148189088
6,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0975609756097561,0.0,0.20754716981132074,0.047619047619047616,0,Samaypur Badli,28.7446158,77.13826540000002
7,0.6666666666666666,0.6666666666666666,0.2,0.6075949367088608,0.5263157894736842,0.36363636363636365,0.3170731707317073,0.5454545454545454,0.9622641509433962,0.19047619047619047,3,Saket,28.5244107,77.21372530000002
8,0.5833333333333333,0.13333333333333333,0.4,0.37974683544303794,0.2631578947368421,0.36363636363636365,0.43902439024390244,0.4545454545454546,0.1509433962264151,0.1111111111111111,2,IFFCO Chowk,28.4723277,77.0724222
9,0.0,0.0,0.0,0.02531645569620253,0.0,0.18181818181818182,0.07317073170731708,0.09090909090909091,0.1509433962264151,0.047619047619047616,0,Rohini Sector 18,28.7383477,77.1398323
10,0.25,0.2,0.6000000000000001,0.35443037974683544,0.10526315789473684,0.4545454545454546,0.8292682926829269,0.36363636363636365,0.09433962264150943,0.20634920634920634,2,HUDA City Centre,28.4593429,77.0726571
11,0.3333333333333333,0.4,0.2,0.26582278481012656,0.21052631578947367,0.36363636363636365,0.43902439024390244,0.2727272727272727,0.1509433962264151,0.09523809523809523,1,Hauz Khas,28.5442564,77.20670720000003
12,0.41666666666666663,0.26666666666666666,0.2,0.5822784810126582,0.42105263157894735,0.18181818181818182,1.0,0.18181818181818182,0.22641509433962265,0.2857142857142857,3,Patel Chowk,28.6229664,77.214031
13,0.0,0.06666666666666667,0.0,0.05063291139240506,0.02631578947368421,0.18181818181818182,0.0975609756097561,0.18181818181818182,0.1509433962264151,0.06349206349206349,0,Haiderpur,28.7301214,77.14940289658405
14,0.41666666666666663,0.26666666666666666,1.0,0.9113924050632911,1.0,0.6363636363636364,0.6585365853658537,0.18181818181818182,0.7358490566037735,0.4444444444444444,3,Rajiv Chowk,28.6327804,77.2196996
15,0.3333333333333333,0.4,0.6000000000000001,0.11392405063291139,0.23684210526315788,0.5454545454545454,0.5609756097560976,0.2727272727272727,0.09433962264150943,0.14285714285714285,2,Guru Dronacharya,28.4820212,77.10226850000002
16,0.16666666666666666,0.4,0.0,0.21518987341772153,0.02631578947368421,0.6363636363636364,0.14634146341463417,0.36363636363636365,0.0,0.031746031746031744,1,GTB Nagar,28.6981317,77.2064113
17,0.25,0.4,0.6000000000000001,0.43037974683544306,0.3421052631578947,0.4545454545454546,0.41463414634146345,0.36363636363636365,0.09433962264150943,0.09523809523809523,2,Green Park,28.5585815,77.20671829999998
18,0.16666666666666666,0.4666666666666667,0.0,0.3670886075949367,0.23684210526315788,0.36363636363636365,0.8780487804878049,0.09090909090909091,0.43396226415094336,0.12698412698412698,3,Sikandarpur,28.4812704,77.092999
19,0.16666666666666666,0.3333333333333333,0.0,0.0759493670886076,0.05263157894736842,0.18181818181818182,0.14634146341463417,0.2727272727272727,0.07547169811320754,0.047619047619047616,1,Civil Lines,28.676850800000004,77.22502990000002
20,0.08333333333333333,0.13333333333333333,0.0,0.13924050632911392,0.02631578947368421,0.36363636363636365,0.2682926829268293,0.2727272727272727,0.1320754716981132,0.06349206349206349,1,Model Town,28.7027136,77.1939912
21,0.41666666666666663,0.13333333333333333,0.0,0.06329113924050633,0.02631578947368421,0.09090909090909091,0.12195121951219512,0.2727272727272727,0.16981132075471697,0.09523809523809523,1,Chhatarpur,28.5067242,77.17500190000001
22,0.8333333333333333,0.6666666666666666,0.8,0.24050632911392406,0.07894736842105263,0.4545454545454546,0.21951219512195122,0.36363636363636365,0.16981132075471697,0.1111111111111111,2,Chawri Bazar,28.6501605,77.2295008
23,0.5,0.8,0.0,0.25316455696202533,0.02631578947368421,1.0,0.14634146341463417,0.18181818181818182,0.20754716981132074,0.09523809523809523,1,Chandni Chowk,28.6605039,77.22977970000002
24,0.3333333333333333,0.5333333333333333,0.8,0.11392405063291139,0.21052631578947367,0.4545454545454546,0.8780487804878049,0.2727272727272727,0.09433962264150943,0.2222222222222222,2,Central Secretariat,28.6158794,77.2122822
25,0.3333333333333333,0.2,0.6000000000000001,0.24050632911392406,0.15789473684210525,0.09090909090909091,0.2682926829268293,0.2727272727272727,0.11320754716981132,0.07936507936507936,2,AIIMS,28.5668602,77.2078058
26,0.08333333333333333,0.4666666666666667,0.0,0.11392405063291139,0.0,0.2727272727272727,0.0975609756097561,0.2727272727272727,0.22641509433962265,0.07936507936507936,1,Vishwa Vidyalaya,28.6950369,77.2147192
27,0.25,0.2,0.0,0.05063291139240506,0.05263157894736842,0.2727272727272727,0.0975609756097561,0.09090909090909091,0.11320754716981132,0.031746031746031744,0,Vidhan Sabha,28.6863222,77.2217271
28,0.0,0.0,0.0,0.012658227848101266,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0,Sultanpur,28.4616582,76.8700852
29,0.16666666666666666,0.06666666666666667,0.0,0.02531645569620253,0.0,0.18181818181818182,0.14634146341463417,0.0,0.07547169811320754,0.047619047619047616,0,Arjan Garh,28.4807352,77.1257622
30,0.25,0.26666666666666666,0.0,0.11392405063291139,0.13157894736842105,0.36363636363636365,0.12195121951219512,0.0,0.18867924528301885,0.07936507936507936,1,Lok Kalyan Marg,28.598385,77.2029964
31,0.5833333333333333,0.26666666666666666,0.2,0.8481012658227848,0.42105263157894735,0.7272727272727273,0.2682926829268293,0.36363636363636365,0.8867924528301886,0.15873015873015872,3,Malviya Nagar,28.5339201,77.2124474
